query_image_path,utm_east,utm_north,reference_1_path,reference_1_distance,reference_1_utm_east,reference_1_utm_north,reference_2_path,reference_2_distance,reference_2_utm_east,reference_2_utm_north,reference_3_path,reference_3_distance,reference_3_utm_east,reference_3_utm_north
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545120.73@4181312.26@10@S@037.77804@-122.48762@707040253@@@@@@20070703@@.jpg,545120.73,4181312.26,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545113.94@4181313.22@10@S@037.77805@-122.48770@oJWm9hJl05_GadNw0yXAwA@@146@@@@201311@@.jpg,6.85752870947898,545113.94,4181313.22,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545105.13@4181313.18@10@S@037.77805@-122.48780@-5mzfJRJ9GTl9YAoz3OUtg@@116@@@@201311@@.jpg,15.62710465825302,545105.13,4181313.18,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545118.34@4181313.25@10@S@037.77805@-122.48765@4AaUKdXZLxCfYo_Fyu1sLg@@176@@@@201311@@.jpg,2.586928680986265,545118.34,4181313.25
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545155.67@4177361.01@10@S@037.74242@-122.48747@6149124802@@@@@@20110915@@.jpg,545155.67,4177361.01,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545155.85@4177359.12@10@S@037.74241@-122.48747@kKD-Ni8DbMTzhGmGiQ5HDQ@@56@@@@201311@@.jpg,1.898552079535662,545155.85,4177359.12,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545155.85@4177359.12@10@S@037.74241@-122.48747@kKD-Ni8DbMTzhGmGiQ5HDQ@@86@@@@201311@@.jpg,1.898552079535662,545155.85,4177359.12,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545155.88@4177354.69@10@S@037.74237@-122.48747@O1orV_zF-blPKcJEafUrSg@@56@@@@201311@@.jpg,6.323487961391672,545155.88,4177354.69
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545202.86@4179760.38@10@S@037.76405@-122.48678@51167547705@@@@@@20210509@@.jpg,545202.86,4179760.38,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545198.24@4179751.48@10@S@037.76397@-122.48684@eUxFb3MVquv3UeGEQsp5lg@@86@@@@201311@@.jpg,10.027681686127618,545198.24,4179751.48,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545198.18@4179762.57@10@S@037.76407@-122.48684@T_blQQEMY_uOuZYGdsHOLg@@116@@@@201311@@.jpg,5.16705912479672,545198.18,4179762.57,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547859.17@4177479.78@10@S@037.74336@-122.45678@KaIK0UAw37frE7IU9Wp6lw@@327@@@@201311@@.jpg,3501.016877437285,547859.17,4177479.78
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545288.52@4181274.35@10@S@037.77769@-122.48572@28620185272@@@@@@20160802@@.jpg,545288.52,4181274.35,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545292.91@4181277.59@10@S@037.77772@-122.48567@VGnxoe9PaFubU05iDFV2Dw@@178@@@@201312@@.jpg,5.456161654364134,545292.91,4181277.59,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545292.94@4181272.04@10@S@037.77767@-122.48567@eyzeIbaTBLFA7LYcJSMBHA@@208@@@@201312@@.jpg,4.987233702123807,545292.94,4181272.04,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545292.94@4181272.04@10@S@037.77767@-122.48567@eyzeIbaTBLFA7LYcJSMBHA@@178@@@@201312@@.jpg,4.987233702123807,545292.94,4181272.04
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545489.81@4176362.51@10@S@037.73341@-122.48374@20987622213@@@@@@20150921@@.jpg,545489.81,4176362.51,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545491.79@4176355.75@10@S@037.73335@-122.48372@SM6wAREZV4OcWgiJLs2THg@@56@@@@201312@@.jpg,7.044004542652161,545491.79,4176355.75,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545491.76@4176361.30@10@S@037.73340@-122.48372@cbXkMy1NEeHrE62Rcq33Qg@@86@@@@201312@@.jpg,2.294907405480282,545491.76,4176361.3,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545492.70@4176351.32@10@S@037.73331@-122.48371@DQvs4DHxjJKrzpoGR4sBmw@@26@@@@201312@@.jpg,11.557170934020023,545492.7,4176351.32
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545490.66@4176385.59@10@S@037.73361@-122.48373@50717430293@@@@@@20201214@@.jpg,545490.66,4176385.59,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545489.86@4176385.70@10@S@037.73362@-122.48374@5R5Eu0E_PR8KINeeVc6n1Q@@85@@@@201312@@.jpg,0.8075270894206996,545489.86,4176385.7,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545490.77@4176380.15@10@S@037.73357@-122.48373@KRkEB2x_PfMUoqGfYOpCXA@@55@@@@201312@@.jpg,5.441112018640028,545490.77,4176380.15,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548859.36@4183983.05@10@S@037.80192@-122.44499@deUkolnijuLVrmKn94y74Q@@230@@@@201311@@.jpg,8310.808513111051,548859.36,4183983.05
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545493.31@4176351.65@10@S@037.73331@-122.48370@21421826209@@@@@@20150921@@.jpg,545493.31,4176351.65,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545492.70@4176351.32@10@S@037.73331@-122.48371@DQvs4DHxjJKrzpoGR4sBmw@@236@@@@201312@@.jpg,0.6935416355015446,545492.7,4176351.32,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545492.73@4176345.77@10@S@037.73326@-122.48371@sx7_eHb2Cf0m79ymaslSog@@266@@@@201312@@.jpg,5.908536197635769,545492.73,4176345.77,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545492.73@4176345.77@10@S@037.73326@-122.48371@sx7_eHb2Cf0m79ymaslSog@@236@@@@201312@@.jpg,5.908536197635769,545492.73,4176345.77
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545514.33@4181543.88@10@S@037.78010@-122.48313@33062313366@@@@@@20170225@@.jpg,545514.33,4181543.88,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552896.61@4183458.79@10@S@037.79697@-122.39917@Tn6_cQ6_ZGjho7Zdtmt-WA@@110@@@@201311@@.jpg,7626.594148537143,552896.61,4183458.79,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552873.74@4183455.31@10@S@037.79694@-122.39943@GXOoOkT11zLjiQvkzS06eg@@109@@@@201305@@.jpg,7603.58337844737,552873.74,4183455.31,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552916.46@4182014.29@10@S@037.78395@-122.39905@BFMP1tbbF9zFtz8CS-vRJw@@352@@@@201305@@.jpg,7417.062363564176,552916.46,4182014.29
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545527.81@4176535.25@10@S@037.73496@-122.48330@21692806416@@@@@@20150926@@.jpg,545527.81,4176535.25,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545530.39@4176546.80@10@S@037.73507@-122.48327@BrpQ6Usfx_d4lQxfTagWCw@@238@@@@201311@@.jpg,11.834648283556255,545530.39,4176546.8,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545530.45@4176535.70@10@S@037.73497@-122.48327@Y-DFtcqw35wSTraulRhRJA@@267@@@@201311@@.jpg,2.6780776687069263,545530.45,4176535.7,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545530.39@4176546.80@10@S@037.73507@-122.48327@BrpQ6Usfx_d4lQxfTagWCw@@208@@@@201311@@.jpg,11.834648283556255,545530.39,4176546.8
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545527.89@4176521.38@10@S@037.73484@-122.48330@21700195702@@@@@@20150925@@.jpg,545527.89,4176521.38,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545531.40@4176523.50@10@S@037.73486@-122.48326@BOnoTaOzLj846T5pRV_aWg@@267@@@@201311@@.jpg,4.10054874383164,545531.4,4176523.5,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546701.74@4176339.21@10@S@037.73314@-122.46999@SBA2-CC5CQrSHlrUwc2vEQ@@119@@@@201311@@.jpg,1187.9013980124437,546701.74,4176339.21,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546074.68@4179273.69@10@S@037.75962@-122.47692@weWfMzNwoFhvh0xMIo8pmw@@265@@@@201311@@.jpg,2806.09865118822,546074.68,4179273.69
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545545.21@4182282.22@10@S@037.78676@-122.48274@8236464957@@@@@@20121202@@.jpg,545545.21,4182282.22,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545545.40@4182279.78@10@S@037.78674@-122.48274@K_3sH2Ko6qx08n48-RVdtw@@325@@@@201311@@.jpg,2.4473863614114424,545545.4,4182279.78,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545541.00@4182278.64@10@S@037.78673@-122.48279@8aJ_1Z3T-SA7c4nOI8V3TQ@@356@@@@201311@@.jpg,5.526345989912303,545541.0,4182278.64,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545545.40@4182279.78@10@S@037.78674@-122.48274@K_3sH2Ko6qx08n48-RVdtw@@355@@@@201311@@.jpg,2.4473863614114424,545545.4,4182279.78
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545579.40@4181227.36@10@S@037.77725@-122.48242@4097699299@@@@@@20091112@@.jpg,545579.4,4181227.36,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545579.39@4181229.24@10@S@037.77727@-122.48242@sBsMRPstreaYVBW4ZRU4Rg@@236@@@@201311@@.jpg,1.88002659591051,545579.39,4181229.24,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545579.39@4181229.24@10@S@037.77727@-122.48242@sBsMRPstreaYVBW4ZRU4Rg@@266@@@@201311@@.jpg,1.88002659591051,545579.39,4181229.24,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546538.56@4177462.23@10@S@037.74327@-122.47177@KoRyG8vQNQpZoEgazIWj1g@@146@@@@201311@@.jpg,3885.381811675555,546538.56,4177462.23
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545605.97@4176519.03@10@S@037.73481@-122.48241@21523860520@@@@@@20150925@@.jpg,545605.97,4176519.03,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545608.04@4176526.15@10@S@037.73488@-122.48239@sAJLEHnvCwtK4C0KjlFUfA@@238@@@@201311@@.jpg,7.414802762168482,545608.04,4176526.15,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545608.09@4176517.27@10@S@037.73480@-122.48239@ttx8yW38dO-_UMtJPem90g@@269@@@@201311@@.jpg,2.755358415740768,545608.09,4176517.27,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545607.99@4176536.13@10@S@037.73497@-122.48239@Qa6S8Lrj8dd7HdhSi5YwFA@@207@@@@201311@@.jpg,17.218896596566818,545607.99,4176536.13
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545624.50@4181988.52@10@S@037.78411@-122.48186@6315796675@@@@@@20111105@@.jpg,545624.5,4181988.52,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545626.27@4181986.20@10@S@037.78409@-122.48184@v69AkIk5sjMvGktu2PKujA@@265@@@@201311@@.jpg,2.918098695947088,545626.27,4181986.2,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545625.34@4181995.07@10@S@037.78417@-122.48185@RVnoe926NdBrMQB5eooYvg@@236@@@@201311@@.jpg,6.603642933828659,545625.34,4181995.07,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545626.30@4181980.65@10@S@037.78404@-122.48184@kQ91TJ0zcj7-1-FtRkjyUg@@295@@@@201311@@.jpg,8.07322116641968,545626.3,4181980.65
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545634.23@4177335.02@10@S@037.74216@-122.48204@50757784157@@@@@@20201225@@.jpg,545634.23,4177335.02,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548865.99@4174246.99@10@S@037.71417@-122.44557@jYx7OMzoupVDEiTesXgM5w@@15@@@@201312@@.jpg,4469.921920850385,548865.99,4174246.99,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548820.47@4174193.46@10@S@037.71369@-122.44609@dNQ3l1IOhPZHHdgZE47y3A@@15@@@@201312@@.jpg,4474.541828075841,548820.47,4174193.46,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548361.43@4173862.34@10@S@037.71073@-122.45132@PnXvKEL0XqAKMe7iMhBDpw@@301@@@@201312@@.jpg,4415.555029936955,548361.43,4173862.34
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545680.25@4179270.50@10@S@037.75961@-122.48139@51102300034@@@@@@20210408@@.jpg,545680.25,4179270.5,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545674.79@4179269.25@10@S@037.75960@-122.48146@Wer9xssTiIc8mrEFS-S4SA@@356@@@@201311@@.jpg,5.601258787057888,545674.79,4179269.25,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545674.79@4179269.25@10@S@037.75960@-122.48146@Wer9xssTiIc8mrEFS-S4SA@@326@@@@201311@@.jpg,5.601258787057888,545674.79,4179269.25,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0544326.68@4176884.19@10@S@037.73817@-122.49691@3MlmIq172AJ2TwgmiYUWNA@@45@@@@201311@@.jpg,2743.4699125377933,544326.68,4176884.19
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545697.06@4176554.04@10@S@037.73512@-122.48137@21520050708@@@@@@20150925@@.jpg,545697.06,4176554.04,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545703.93@4176555.53@10@S@037.73514@-122.48130@VJrR6WI7pr_L_HjPbePaxA@@348@@@@201311@@.jpg,7.029722611825763,545703.93,4176555.53,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548140.68@4177251.74@10@S@037.74129@-122.45360@z2Y-yFYux0eqOUZzNUyeJg@@144@@@@201311@@.jpg,2541.27212128104,548140.68,4177251.74,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545694.22@4176558.80@10@S@037.73517@-122.48141@6Tqj7jhupOqEhjs_xfHfIg@@19@@@@201311@@.jpg,5.54285125168881,545694.22,4176558.8
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545706.95@4181348.23@10@S@037.77833@-122.48096@17800641496@@@@@@20150518@@.jpg,545706.95,4181348.23,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545713.48@4181346.49@10@S@037.77832@-122.48089@2_Ze-vtVVmo2PPNnMTpxLQ@@325@@@@201312@@.jpg,6.7578472903375255,545713.48,4181346.49,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545713.48@4181346.49@10@S@037.77832@-122.48089@2_Ze-vtVVmo2PPNnMTpxLQ@@295@@@@201312@@.jpg,6.7578472903375255,545713.48,4181346.49,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0553578.08@4176955.74@10@S@037.73832@-122.39191@BVduXl5fqE3sHGoHPklN3g@@6@@@@201311@@.jpg,9013.803629822316,553578.08,4176955.74
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545828.11@4179498.22@10@S@037.76165@-122.47970@8396796661@@@@@@20130120@@.jpg,545828.11,4179498.22,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545833.85@4179495.36@10@S@037.76163@-122.47964@I0R2QCAn45i7m4vCz-mDxA@@326@@@@201311@@.jpg,6.41304919689619,545833.85,4179495.36,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545829.45@4179495.34@10@S@037.76163@-122.47969@c1oFS7cDfYHlNsqa6A7pBA@@355@@@@201311@@.jpg,3.1764760351608388,545829.45,4179495.34,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545840.04@4179492.07@10@S@037.76160@-122.47957@nfFsi5oFmzZIKG7SGQWwWA@@294@@@@201311@@.jpg,13.421900014744718,545840.04,4179492.07
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545906.87@4179701.70@10@S@037.76348@-122.47879@51320816634@@@@@@20210718@@.jpg,545906.87,4179701.7,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545893.48@4179702.07@10@S@037.76349@-122.47895@RZpzj39gevUG_kCZGVU5xA@@147@@@@201311@@.jpg,13.39511104844272,545893.48,4179702.07,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545898.77@4179702.09@10@S@037.76349@-122.47889@aa6hswOIzxngPEhvPZ3nFw@@177@@@@201311@@.jpg,8.109383453713438,545898.77,4179702.09,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545898.77@4179702.09@10@S@037.76349@-122.47889@aa6hswOIzxngPEhvPZ3nFw@@147@@@@201311@@.jpg,8.109383453713438,545898.77,4179702.09
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0545927.82@4178709.57@10@S@037.75454@-122.47862@3023714368@@@@@@20081112@@.jpg,545927.82,4178709.57,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545922.81@4178706.99@10@S@037.75452@-122.47868@lTeT0ahd7dtLg4X3WF3KYg@@26@@@@201311@@.jpg,5.635290586731839,545922.81,4178706.99,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545922.81@4178706.99@10@S@037.75452@-122.47868@lTeT0ahd7dtLg4X3WF3KYg@@56@@@@201311@@.jpg,5.635290586731839,545922.81,4178706.99,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547871.99@4173142.74@10@S@037.70427@-122.45692@bPX1MDFzXtBA-913aikOig@@126@@@@201312@@.jpg,5896.557744802964,547871.99,4173142.74
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0546090.38@4176197.19@10@S@037.73189@-122.47693@21520114330@@@@@@20150925@@.jpg,546090.38,4176197.19,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546091.88@4176197.09@10@S@037.73189@-122.47692@n3E-bGilF6hD-_X6PB9bVg@@55@@@@201312@@.jpg,1.503329637843486,546091.88,4176197.09,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546090.94@4176208.18@10@S@037.73199@-122.47693@kUBf0lvh7DUD0HDBekNT4w@@86@@@@201312@@.jpg,11.004258266909456,546090.94,4176208.18,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546091.88@4176197.09@10@S@037.73189@-122.47692@n3E-bGilF6hD-_X6PB9bVg@@25@@@@201312@@.jpg,1.503329637843486,546091.88,4176197.09
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0546119.03@4181689.93@10@S@037.78139@-122.47626@16762009959@@@@@@20150327@@.jpg,546119.03,4181689.93,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546120.18@4181688.27@10@S@037.78138@-122.47625@ODppEP5q2pP5Nuslpzw8vg@@238@@@@201311@@.jpg,2.019430612957096,546120.18,4181688.27,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547855.65@4177479.75@10@S@037.74336@-122.45682@E2nDJkL1B3njaEC7aCsYhA@@359@@@@201311@@.jpg,4554.27981757834,547855.65,4177479.75,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548460.91@4179282.94@10@S@037.75958@-122.44983@gz6Pv5O7G_CFfkeJ6VrRdA@@355@@@@201311@@.jpg,3358.2737819452864,548460.91,4179282.94
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0546152.06@4176464.82@10@S@037.73430@-122.47622@21682967482@@@@@@20150925@@.jpg,546152.06,4176464.82,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546155.58@4176465.95@10@S@037.73431@-122.47618@Ut6aYcR26MQJRSY091NVew@@84@@@@201312@@.jpg,3.696931159774467,546155.58,4176465.95,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546155.58@4176465.95@10@S@037.73431@-122.47618@Ut6aYcR26MQJRSY091NVew@@54@@@@201312@@.jpg,3.696931159774467,546155.58,4176465.95,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546089.97@4176223.71@10@S@037.73213@-122.47694@euWExWXcOmXdkQ7GQYMiRA@@56@@@@201312@@.jpg,248.97630449492084,546089.97,4176223.71
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0546154.31@4176409.36@10@S@037.73380@-122.47619@21506660510@@@@@@20150925@@.jpg,546154.31,4176409.36,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546158.52@4176413.82@10@S@037.73384@-122.47615@NYtOc4tFDhwRT69C6Va9Vg@@56@@@@201312@@.jpg,6.133163946883699,546158.52,4176413.82,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546159.45@4176403.84@10@S@037.73375@-122.47614@_h7KttPK99zPFpQ20_hDBA@@26@@@@201312@@.jpg,7.542545989197049,546159.45,4176403.84,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547245.18@4175921.80@10@S@037.72935@-122.46385@NQhz1F3PI0JzrR0bXkybhA@@221@@@@201311@@.jpg,1194.869076719305,547245.18,4175921.8
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0546160.70@4176369.56@10@S@037.73344@-122.47612@21668729946@@@@@@20150925@@.jpg,546160.7,4176369.56,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546160.50@4176373.89@10@S@037.73348@-122.47613@QiEjuWARIARAJ988mDmT5Q@@56@@@@201312@@.jpg,4.334616476763151,546160.5,4176373.89,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0545478.65@4176980.33@10@S@037.73898@-122.48383@nzGpgGb0jOBYCYn-fBOPjg@@356@@@@201311@@.jpg,915.550214570412,545478.65,4176980.33,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546160.45@4176383.87@10@S@037.73357@-122.47613@wMtBecDG-H4PIrDaBK7U1A@@86@@@@201312@@.jpg,14.312183621013226,546160.45,4176383.87
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0546168.18@4176261.09@10@S@037.73246@-122.47605@21066685773@@@@@@20150924@@.jpg,546168.18,4176261.09,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546166.44@4176258.53@10@S@037.73244@-122.47607@Zfa61MKMvCM-i8qNNKsqqQ@@56@@@@201312@@.jpg,3.0953513533456616,546166.44,4176258.53,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0544091.94@4179258.41@10@S@037.75958@-122.49943@vD9CLkk9DMPZT3Hv27rG-Q@@236@@@@201311@@.jpg,3646.189753702107,544091.94,4179258.41,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548646.99@4177007.29@10@S@037.73906@-122.44787@5coLbv5YYK1Fij-AkOG5gg@@246@@@@201311@@.jpg,2588.6895248561536,548646.99,4177007.29
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0546183.12@4179305.36@10@S@037.75990@-122.47568@13988068277@@@@@@20140513@@.jpg,546183.12,4179305.36,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546192.55@4179303.20@10@S@037.75988@-122.47558@yh10YB9EvsVJck3F2Ut8Xg@@55@@@@201311@@.jpg,9.67421831465458,546192.55,4179303.2,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546191.67@4179303.19@10@S@037.75988@-122.47559@Vnc8W_uCXB6RVHeH6Nbg5w@@55@@@@201312@@.jpg,8.821077031772987,546191.67,4179303.19,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546191.67@4179303.19@10@S@037.75988@-122.47559@Vnc8W_uCXB6RVHeH6Nbg5w@@85@@@@201312@@.jpg,8.821077031772987,546191.67,4179303.19
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0546184.21@4179110.87@10@S@037.75814@-122.47568@50666181938@@@@@@20201201@@.jpg,546184.21,4179110.87,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0544112.77@4179808.84@10@S@037.76454@-122.49916@chN0d9h11s3iyBek2LyRQA@@176@@@@201312@@.jpg,2185.8695739909563,544112.77,4179808.84,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0544106.61@4179807.70@10@S@037.76453@-122.49923@WZXq-NfVbvVeZTZh3dtHhw@@146@@@@201312@@.jpg,2191.345205324804,544106.61,4179807.7,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547563.74@4180885.42@10@S@037.77407@-122.45991@K50PB_D8bZUx4afwpI9JUw@@320@@@@201311@@.jpg,2247.694535162511,547563.74,4180885.42
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0546232.53@4181408.74@10@S@037.77885@-122.47499@50537174861@@@@@@20201027@@.jpg,546232.53,4181408.74,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550176.37@4176611.48@10@S@037.73541@-122.43054@6pLUz8g6Vl71GLuMsNHhHQ@@290@@@@201311@@.jpg,6210.279981868939,550176.37,4176611.48,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546230.96@4181405.96@10@S@037.77883@-122.47501@fSl9mDGBZL8v-rDZy2KW5w@@237@@@@201311@@.jpg,3.1926947867991684,546230.96,4181405.96,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549027.42@4182815.71@10@S@037.79139@-122.44316@T-VyngM4nXnpwnqcppBKaA@@168@@@@201312@@.jpg,3129.0533221725937,549027.42,4182815.71
