query_image_path,utm_east,utm_north,reference_1_path,reference_1_distance,reference_1_utm_east,reference_1_utm_north,reference_2_path,reference_2_distance,reference_2_utm_east,reference_2_utm_north,reference_3_path,reference_3_distance,reference_3_utm_east,reference_3_utm_north,reference_4_path,reference_4_distance,reference_4_utm_east,reference_4_utm_north,reference_5_path,reference_5_distance,reference_5_utm_east,reference_5_utm_north
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548568.13@4182535.71@10@S@037.78889@-122.44839@50595070672@@@@@@20201112@@.jpg,548568.13,4182535.71,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548572.08@4182537.84@10@S@037.78891@-122.44835@-Ebp5dV5eqtM0oyrFf2zyQ@@171@@@@201311@@.jpg,4.487694285393785,548572.08,4182537.84,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548572.08@4182537.84@10@S@037.78891@-122.44835@-Ebp5dV5eqtM0oyrFf2zyQ@@141@@@@201311@@.jpg,4.487694285393785,548572.08,4182537.84,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548538.63@4182535.43@10@S@037.78889@-122.44873@AdKA-fd14m9ub72zqoovEw@@324@@@@201311@@.jpg,29.501328783630836,548538.63,4182535.43,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548527.15@4182542.02@10@S@037.78895@-122.44886@5Z1HzbJYB7lPJmhMz22B3g@@259@@@@201311@@.jpg,41.46295334390905,548527.15,4182542.02,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548524.44@4182554.21@10@S@037.78906@-122.44889@kotGO3EvTkqNNjMT0DVp2g@@19@@@@201311@@.jpg,47.44540125244268,548524.44,4182554.21
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548570.32@4177143.09@10@S@037.74028@-122.44873@51306407783@@@@@@20210712@@.jpg,548570.32,4177143.09,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548576.56@4177146.67@10@S@037.74032@-122.44866@KvrFv4sve8SYBSGKnvv67Q@@164@@@@201311@@.jpg,7.194025298945653,548576.56,4177146.67,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548590.73@4177134.55@10@S@037.74021@-122.44850@M_aVvjqee032xJC0JPzjOA@@338@@@@201311@@.jpg,22.124640110111777,548590.73,4177134.55,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548595.15@4177131.25@10@S@037.74018@-122.44845@4oC2xhYGcbqzjlOXkfnSZQ@@217@@@@201311@@.jpg,27.50844415811573,548595.15,4177131.25,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548641.16@4177099.35@10@S@037.73989@-122.44793@5g7epBiweY8wiz_NXmQz7A@@342@@@@201311@@.jpg,83.25558960208433,548641.16,4177099.35,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548575.15@4177235.43@10@S@037.74112@-122.44867@K90r67hWj6_NExGK3WXyLQ@@291@@@@201311@@.jpg,92.46623437806473,548575.15,4177235.43
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548577.45@4180104.01@10@S@037.76697@-122.44845@16689116369@@@@@@20150320@@.jpg,548577.45,4180104.01,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548581.17@4180100.26@10@S@037.76694@-122.44841@hfNEvSnSJDKfp2Ocdof7hg@@350@@@@201312@@.jpg,5.282130252148111,548581.17,4180100.26,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548581.17@4180100.26@10@S@037.76694@-122.44841@hfNEvSnSJDKfp2Ocdof7hg@@320@@@@201312@@.jpg,5.282130252148111,548581.17,4180100.26,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548572.35@4180102.43@10@S@037.76696@-122.44851@idYY0DDd3oYwhSGTzSe3ng@@20@@@@201312@@.jpg,5.339138507149488,548572.35,4180102.43,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548572.35@4180102.43@10@S@037.76696@-122.44851@idYY0DDd3oYwhSGTzSe3ng@@140@@@@201312@@.jpg,5.339138507149488,548572.35,4180102.43,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548572.35@4180102.43@10@S@037.76696@-122.44851@idYY0DDd3oYwhSGTzSe3ng@@350@@@@201312@@.jpg,5.339138507149488,548572.35,4180102.43
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548580.26@4179164.26@10@S@037.75850@-122.44848@12896084364@@@@@@20140303@@.jpg,548580.26,4179164.26,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548579.64@4179164.92@10@S@037.75851@-122.44849@9pIikQ7nSCdzX2yQx5GLyw@@138@@@@201306@@.jpg,0.9055385139191602,548579.64,4179164.92,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548579.64@4179164.92@10@S@037.75851@-122.44849@9pIikQ7nSCdzX2yQx5GLyw@@228@@@@201306@@.jpg,0.9055385139191602,548579.64,4179164.92,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548579.64@4179164.92@10@S@037.75851@-122.44849@9pIikQ7nSCdzX2yQx5GLyw@@258@@@@201306@@.jpg,0.9055385139191602,548579.64,4179164.92,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548583.17@4179163.83@10@S@037.75850@-122.44845@LWiVT2BjohejY9hzbmaNzw@@257@@@@201311@@.jpg,2.9415982050466054,548583.17,4179163.83,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548583.17@4179163.83@10@S@037.75850@-122.44845@LWiVT2BjohejY9hzbmaNzw@@167@@@@201311@@.jpg,2.9415982050466054,548583.17,4179163.83
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548591.88@4179300.35@10@S@037.75973@-122.44834@51034377971@@@@@@20210314@@.jpg,548591.88,4179300.35,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548592.10@4179292.59@10@S@037.75966@-122.44834@s99QFO7VfCU8vMOpBjz1vw@@237@@@@201311@@.jpg,7.763117930557656,548592.1,4179292.59,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548592.10@4179292.59@10@S@037.75966@-122.44834@s99QFO7VfCU8vMOpBjz1vw@@267@@@@201311@@.jpg,7.763117930557656,548592.1,4179292.59,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548592.10@4179292.59@10@S@037.75966@-122.44834@s99QFO7VfCU8vMOpBjz1vw@@177@@@@201311@@.jpg,7.763117930557656,548592.1,4179292.59,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548593.87@4179291.49@10@S@037.75965@-122.44832@p6t4hAXcuRVYIqwCmubJUg@@262@@@@201311@@.jpg,9.080732349191473,548593.87,4179291.49,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548593.87@4179291.49@10@S@037.75965@-122.44832@p6t4hAXcuRVYIqwCmubJUg@@232@@@@201311@@.jpg,9.080732349191473,548593.87,4179291.49
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548594.60@4173813.23@10@S@037.71027@-122.44867@19841189041@@@@@@20150719@@.jpg,548594.6,4173813.23,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548636.92@4173781.85@10@S@037.70999@-122.44820@UIgX6SyYFpAXvp-Tl0Kwvg@@215@@@@201312@@.jpg,52.68478717806976,548636.92,4173781.85,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548514.29@4173798.89@10@S@037.71015@-122.44959@Wa_Y9wKLSw8-CLFuKvfVeA@@194@@@@201312@@.jpg,81.58021635167441,548514.29,4173798.89,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548668.07@4173879.68@10@S@037.71087@-122.44784@s0qcLnOgV1nr8olJMbul3Q@@15@@@@201312@@.jpg,99.06282552007413,548668.07,4173879.68,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548681.36@4173868.66@10@S@037.71077@-122.44769@sr68HyXUHu2sH4uiEuZHxg@@325@@@@201312@@.jpg,102.95524513117435,548681.36,4173868.66,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548635.27@4173911.66@10@S@037.71116@-122.44821@6bGCdlGUqqNZ3QSGw5yZjA@@344@@@@201312@@.jpg,106.5012384906223,548635.27,4173911.66
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548597.81@4179788.91@10@S@037.76413@-122.44824@14386762797@@@@@@20140704@@.jpg,548597.81,4179788.91,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548595.34@4179789.68@10@S@037.76414@-122.44827@nNfyfDEZ69Q8sTu6-K9w7w@@200@@@@201312@@.jpg,2.5872379095216105,548595.34,4179789.68,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548595.34@4179789.68@10@S@037.76414@-122.44827@nNfyfDEZ69Q8sTu6-K9w7w@@230@@@@201312@@.jpg,2.5872379095216105,548595.34,4179789.68,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548596.26@4179783.02@10@S@037.76408@-122.44826@3CPRVRVa9b-laRKnj22DOw@@263@@@@201312@@.jpg,6.090533638498378,548596.26,4179783.02,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548596.26@4179783.02@10@S@037.76408@-122.44826@3CPRVRVa9b-laRKnj22DOw@@233@@@@201312@@.jpg,6.090533638498378,548596.26,4179783.02,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548597.19@4179774.15@10@S@037.76400@-122.44825@Yi1wXyZjgblkUu3gBadC0A@@291@@@@201312@@.jpg,14.773015941482182,548597.19,4179774.15
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548616.94@4180531.74@10@S@037.77082@-122.44797@50298029273@@@@@@20200902@@.jpg,548616.94,4180531.74,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548623.53@4180535.44@10@S@037.77086@-122.44790@9WSUvtckrrN0JMbOdrt1fQ@@110@@@@201312@@.jpg,7.5576517516380175,548623.53,4180535.44,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548623.53@4180535.44@10@S@037.77086@-122.44790@9WSUvtckrrN0JMbOdrt1fQ@@290@@@@201312@@.jpg,7.5576517516380175,548623.53,4180535.44,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548627.93@4180535.47@10@S@037.77086@-122.44785@CU0iLUc2k0gD3mK8IKeADA@@290@@@@201312@@.jpg,11.605731342841567,548627.93,4180535.47,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548627.93@4180535.47@10@S@037.77086@-122.44785@CU0iLUc2k0gD3mK8IKeADA@@140@@@@201312@@.jpg,11.605731342841567,548627.93,4180535.47,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548627.93@4180535.47@10@S@037.77086@-122.44785@CU0iLUc2k0gD3mK8IKeADA@@110@@@@201312@@.jpg,11.605731342841567,548627.93,4180535.47
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548628.29@4180429.51@10@S@037.76990@-122.44785@34260961901@@@@@@20170501@@.jpg,548628.29,4180429.51,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548625.91@4180430.05@10@S@037.76991@-122.44788@txiIBIdKwmOrQM_O-3NhNQ@@50@@@@201312@@.jpg,2.4404917537378403,548625.91,4180430.05,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548625.91@4180430.05@10@S@037.76991@-122.44788@txiIBIdKwmOrQM_O-3NhNQ@@20@@@@201312@@.jpg,2.4404917537378403,548625.91,4180430.05,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548635.59@4180431.22@10@S@037.76992@-122.44777@_QjXzDibzm-XSnhFXr7L_Q@@351@@@@201312@@.jpg,7.49760628470483,548635.59,4180431.22,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548635.59@4180431.22@10@S@037.76992@-122.44777@_QjXzDibzm-XSnhFXr7L_Q@@21@@@@201312@@.jpg,7.49760628470483,548635.59,4180431.22,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548635.59@4180431.22@10@S@037.76992@-122.44777@_QjXzDibzm-XSnhFXr7L_Q@@51@@@@201312@@.jpg,7.49760628470483,548635.59,4180431.22
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548630.70@4179977.06@10@S@037.76582@-122.44785@50051276818@@@@@@20200627@@.jpg,548630.7,4179977.06,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548637.36@4179981.87@10@S@037.76587@-122.44778@lSqZU2jao63-5x1aQpF1sA@@48@@@@201312@@.jpg,8.215333225193714,548637.36,4179981.87,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548639.18@4179971.90@10@S@037.76578@-122.44776@16ElQlLZXNJio5vyzpr_YQ@@20@@@@201312@@.jpg,9.926530108915014,548639.18,4179971.9,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548639.18@4179971.90@10@S@037.76578@-122.44776@16ElQlLZXNJio5vyzpr_YQ@@50@@@@201312@@.jpg,9.926530108915014,548639.18,4179971.9,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548638.32@4179968.56@10@S@037.76575@-122.44777@TfxJtyxtQ3cAwjxE1BdIaw@@20@@@@201311@@.jpg,11.4155332770716,548638.32,4179968.56,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548632.83@4180004.04@10@S@037.76607@-122.44783@F9YczQUywuOF8bvxvMPYsg@@80@@@@201312@@.jpg,27.063948344597,548632.83,4180004.04
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548632.40@4182790.06@10@S@037.79118@-122.44764@50636910142@@@@@@20201123@@.jpg,548632.4,4182790.06,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548637.50@4182792.31@10@S@037.79120@-122.44759@0whsoJntpsSZNJg5lzlXVA@@231@@@@201311@@.jpg,5.5742712527973115,548637.5,4182792.31,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548637.50@4182792.31@10@S@037.79120@-122.44759@0whsoJntpsSZNJg5lzlXVA@@261@@@@201311@@.jpg,5.5742712527973115,548637.5,4182792.31,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548638.41@4182786.77@10@S@037.79115@-122.44758@Qd29pwaJ5qx0d21bM6N7SQ@@260@@@@201311@@.jpg,6.851583758544959,548638.41,4182786.77,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548635.68@4182802.29@10@S@037.79129@-122.44761@bMN3-3VkJ8lrcuWG4u4U6g@@201@@@@201311@@.jpg,12.662199650918781,548635.68,4182802.29,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548643.86@4182759.06@10@S@037.79090@-122.44752@nSVeNu7Wqff95KmFiA5GlA@@19@@@@201311@@.jpg,33.05044023911249,548643.86,4182759.06
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548633.71@4180540.83@10@S@037.77090@-122.44778@50298707191@@@@@@20200902@@.jpg,548633.71,4180540.83,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548632.33@4180536.61@10@S@037.77087@-122.44780@CiLEMM_ec0IekaTuLkEY8g@@140@@@@201312@@.jpg,4.439909909192092,548632.33,4180536.61,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548632.33@4180536.61@10@S@037.77087@-122.44780@CiLEMM_ec0IekaTuLkEY8g@@170@@@@201312@@.jpg,4.439909909192092,548632.33,4180536.61,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548632.33@4180536.61@10@S@037.77087@-122.44780@CiLEMM_ec0IekaTuLkEY8g@@110@@@@201312@@.jpg,4.439909909192092,548632.33,4180536.61,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548627.93@4180535.47@10@S@037.77086@-122.44785@CU0iLUc2k0gD3mK8IKeADA@@110@@@@201312@@.jpg,7.882766011850124,548627.93,4180535.47,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548627.93@4180535.47@10@S@037.77086@-122.44785@CU0iLUc2k0gD3mK8IKeADA@@290@@@@201312@@.jpg,7.882766011850124,548627.93,4180535.47
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548641.77@4177099.79@10@S@037.73989@-122.44792@51306213026@@@@@@20210712@@.jpg,548641.77,4177099.79,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548641.16@4177099.35@10@S@037.73989@-122.44793@5g7epBiweY8wiz_NXmQz7A@@342@@@@201311@@.jpg,0.7521303078149311,548641.16,4177099.35,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548668.53@4177089.52@10@S@037.73980@-122.44762@oUIs3ZCvEOti9BL9bskBSw@@350@@@@201311@@.jpg,28.6630511286025,548668.53,4177089.52,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548595.15@4177131.25@10@S@037.74018@-122.44845@4oC2xhYGcbqzjlOXkfnSZQ@@217@@@@201311@@.jpg,56.241941644978986,548595.15,4177131.25,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548590.73@4177134.55@10@S@037.74021@-122.44850@M_aVvjqee032xJC0JPzjOA@@338@@@@201311@@.jpg,61.752240445090436,548590.73,4177134.55,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548683.05@4177167.27@10@S@037.74050@-122.44745@FLxlOa-EyHAz5kT8sWMQhg@@204@@@@201311@@.jpg,79.10492272924482,548683.05,4177167.27
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548650.73@4173756.20@10@S@037.70975@-122.44804@20676837789@@@@@@20150825@@.jpg,548650.73,4173756.2,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548636.92@4173781.85@10@S@037.70999@-122.44820@UIgX6SyYFpAXvp-Tl0Kwvg@@215@@@@201312@@.jpg,29.13140230049955,548636.92,4173781.85,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548668.15@4173716.58@10@S@037.70940@-122.44785@o6UdVYEXI6ROdFXqzom67Q@@37@@@@201312@@.jpg,43.2804898309887,548668.15,4173716.58,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548681.36@4173868.66@10@S@037.71077@-122.44769@sr68HyXUHu2sH4uiEuZHxg@@325@@@@201312@@.jpg,116.55663215789956,548681.36,4173868.66,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548668.07@4173879.68@10@S@037.71087@-122.44784@s0qcLnOgV1nr8olJMbul3Q@@15@@@@201312@@.jpg,124.691563467599,548668.07,4173879.68,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548697.16@4173879.85@10@S@037.71087@-122.44751@d7hdrS9Tn2d20zqI0hHsdQ@@295@@@@201312@@.jpg,132.0797766502568,548697.16,4173879.85
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548666.51@4174772.27@10@S@037.71891@-122.44779@20055136982@@@@@@20150727@@.jpg,548666.51,4174772.27,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548669.88@4174768.41@10@S@037.71888@-122.44776@gKlbdIK2Ui9JS_lcOBRZ-w@@152@@@@201312@@.jpg,5.1241096786624345,548669.88,4174768.41,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548667.27@4174762.85@10@S@037.71883@-122.44779@_wa_Qic7okuM-PlTEVuRFw@@132@@@@201312@@.jpg,9.450608445947301,548667.27,4174762.85,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548667.27@4174762.85@10@S@037.71883@-122.44779@_wa_Qic7okuM-PlTEVuRFw@@162@@@@201312@@.jpg,9.450608445947301,548667.27,4174762.85,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548664.63@4174762.83@10@S@037.71883@-122.44782@jeP6t_8EM8kY18TE0sM6Qw@@110@@@@201312@@.jpg,9.625383109204668,548664.63,4174762.83,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548664.63@4174762.83@10@S@037.71883@-122.44782@jeP6t_8EM8kY18TE0sM6Qw@@140@@@@201312@@.jpg,9.625383109204668,548664.63,4174762.83
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548667.01@4180434.73@10@S@037.76995@-122.44741@9641603062@@@@@@20130831@@.jpg,548667.01,4180434.73,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548666.39@4180435.84@10@S@037.76996@-122.44742@HG94HyRai9jA-Q_LU17NAw@@319@@@@201312@@.jpg,1.2714165327322005,548666.39,4180435.84,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548666.39@4180435.84@10@S@037.76996@-122.44742@HG94HyRai9jA-Q_LU17NAw@@109@@@@201312@@.jpg,1.2714165327322005,548666.39,4180435.84,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548666.39@4180435.84@10@S@037.76996@-122.44742@HG94HyRai9jA-Q_LU17NAw@@289@@@@201312@@.jpg,1.2714165327322005,548666.39,4180435.84,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548676.94@4180438.12@10@S@037.76998@-122.44730@a7g2HDvFgirYOpHUZJJZ6g@@349@@@@201312@@.jpg,10.492711756242487,548676.94,4180438.12,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548676.94@4180438.12@10@S@037.76998@-122.44730@a7g2HDvFgirYOpHUZJJZ6g@@289@@@@201312@@.jpg,10.492711756242487,548676.94,4180438.12
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548679.48@4180754.35@10@S@037.77283@-122.44725@18342056042@@@@@@20150601@@.jpg,548679.48,4180754.35,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548682.12@4180755.48@10@S@037.77284@-122.44722@8TC_XDdInZ-NXEQrVGR1fw@@290@@@@201312@@.jpg,2.8716719868085883,548682.12,4180755.48,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548675.06@4180756.55@10@S@037.77285@-122.44730@A6l8Kcz9zjIQW6YXlrHNZw@@320@@@@201312@@.jpg,4.937246195817262,548675.06,4180756.55,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548675.06@4180756.55@10@S@037.77285@-122.44730@A6l8Kcz9zjIQW6YXlrHNZw@@290@@@@201312@@.jpg,4.937246195817262,548675.06,4180756.55,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548670.67@4180755.41@10@S@037.77284@-122.44735@Oaz2_15-yXMM3XmrM4FvMQ@@351@@@@201312@@.jpg,8.873539316363669,548670.67,4180755.41,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548670.67@4180755.41@10@S@037.77284@-122.44735@Oaz2_15-yXMM3XmrM4FvMQ@@321@@@@201312@@.jpg,8.873539316363669,548670.67,4180755.41
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548682.20@4180755.26@10@S@037.77283@-122.44721@6188076810@@@@@@20110927@@.jpg,548682.2,4180755.26,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548682.12@4180755.48@10@S@037.77284@-122.44722@8TC_XDdInZ-NXEQrVGR1fw@@290@@@@201312@@.jpg,0.2340939983926254,548682.12,4180755.48,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548675.06@4180756.55@10@S@037.77285@-122.44730@A6l8Kcz9zjIQW6YXlrHNZw@@320@@@@201312@@.jpg,7.255597838816122,548675.06,4180756.55,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548675.06@4180756.55@10@S@037.77285@-122.44730@A6l8Kcz9zjIQW6YXlrHNZw@@290@@@@201312@@.jpg,7.255597838816122,548675.06,4180756.55,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548690.03@4180757.74@10@S@037.77286@-122.44713@sND-DYPoMex5Ho90RKbgeQ@@320@@@@201312@@.jpg,8.213361066176505,548690.03,4180757.74,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548670.67@4180755.41@10@S@037.77284@-122.44735@Oaz2_15-yXMM3XmrM4FvMQ@@321@@@@201312@@.jpg,11.53097567416008,548670.67,4180755.41
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0548688.10@4180532.83@10@S@037.77083@-122.44716@7097884271@@@@@@20120421@@.jpg,548688.1,4180532.83,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548692.27@4180526.97@10@S@037.77078@-122.44712@WCHgwZss2CO_x-rI5NP4vw@@264@@@@201311@@.jpg,7.192252776343543,548692.27,4180526.97,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548692.27@4180526.97@10@S@037.77078@-122.44712@WCHgwZss2CO_x-rI5NP4vw@@234@@@@201311@@.jpg,7.192252776343543,548692.27,4180526.97,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548693.08@4180540.29@10@S@037.77090@-122.44711@G5i34CIGV2Eqw6NTYl1KIw@@1@@@@201311@@.jpg,8.969503888134431,548693.08,4180540.29,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548693.08@4180540.29@10@S@037.77090@-122.44711@G5i34CIGV2Eqw6NTYl1KIw@@211@@@@201311@@.jpg,8.969503888134431,548693.08,4180540.29,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0548697.45@4180544.76@10@S@037.77094@-122.44706@CpRtQ7l1xSteZYzcsbSmHw@@338@@@@201311@@.jpg,15.157420624646324,548697.45,4180544.76
